Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Problem Start Time	Problem End Time	Latency (sec)	Steps Missing Start Times	Hints	Incorrects	Corrects	Avg Corrects	Steps	Avg Assistance Score	Correct First Attempts	Condition	KCs (Default)	Steps without KCs (Default)	KC List (Default)	KCs (Single-KC)	Steps without KCs (Single-KC)	KC List (Single-KC)	KCs (Unique-step)	Steps without KCs (Unique-step)	KC List (Unique-step)
1653	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 3!	3xplus1eq10-no-diagrams	1	2021-05-12 15:41:00	2021-05-12 15:45:00	240.000	0	6	13	5	0.833	6	3.167	2	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	6	0	KC106, KC168, KC409, KC497, KC534, KC635
1654	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 3!	4xplus1eq9-diagrams-first	1	2021-05-12 15:45:00	2021-05-12 15:45:00	0.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC2, KC233, KC239, KC255, KC290, KC33, KC533, KC93
1655	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 3!	3xplus2eq8-no-diagrams	1	2021-05-12 15:46:00	2021-05-13 15:01:00	83700.000	0	4	7	5	0.833	6	1.833	4	none (none)	5	2	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	1	KC178, KC393, KC395, KC412, KC597
1656	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 3!	3xplus8eq17-diagrams-first	1	2021-05-13 15:01:00	2021-05-13 15:02:00	60.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC157, KC193, KC212, KC363, KC44, KC473, KC653, KC72
1657	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 3!	4xplus3eq11-no-diagrams	1	2021-05-13 15:02:00	2021-05-13 15:02:00	0.000	0	0	2	1	1.000	1	2.000	1	none (none)	2	0	cancel-const, subtraction-const	1	0	Single-KC	1	0	KC145
1658	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 3!	4xplus3eq11-no-diagrams	2	2021-05-13 15:03:00	2021-05-13 15:03:00	0.000	0	0	0	4	1.000	4	0.000	4	none (none)	3	1	combine-like-const, divide, division-simple	1	0	Single-KC	4	0	KC296, KC423, KC454, KC76
1659	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	1plus2xeq5-diagrams-first	1	2021-05-13 15:03:00	2021-05-13 15:04:00	60.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC121, KC21, KC294, KC335, KC376, KC39, KC424, KC675
1660	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	7plus2xeq11-no-diagrams	1	2021-05-13 15:04:00	2021-05-13 15:05:00	60.000	0	0	3	5	1.000	5	0.600	4	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC383, KC399, KC432, KC478, KC81
1661	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	9eq2xplus5-diagrams-first	1	2021-05-13 15:05:00	2021-05-13 15:05:00	0.000	0	0	2	8	1.000	8	0.250	7	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC456, KC571, KC572, KC585, KC602, KC621, KC638, KC87
1662	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	15eq4xplus3-no-diagrams	1	2021-05-13 15:05:00	2021-05-13 15:06:00	60.000	0	0	2	5	1.000	5	0.400	4	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC166, KC186, KC281, KC63, KC78
1663	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	19eq3xplus4-diagrams-first	1	2021-05-13 15:06:00	2021-05-13 15:07:00	60.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC155, KC199, KC29, KC37, KC448, KC477, KC642, KC647
1664	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	15eq4xplus7-no-diagrams	1	2021-05-13 15:07:00	2021-05-13 15:07:00	0.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC134, KC217, KC348, KC7, KC77
1665	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	7eq5plus2x-diagrams-first	1	2021-05-13 15:07:00	2021-05-13 15:08:00	60.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC207, KC231, KC236, KC261, KC31, KC445, KC654, KC674
1666	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 4!	8eq3plus5x-no-diagrams	1	2021-05-13 15:08:00	2021-05-13 15:08:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC142, KC201, KC52, KC630, KC88
1667	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 5!	3xeqxplus4-diagrams-first	1	2021-05-13 15:08:00	2021-05-13 15:09:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC174, KC202, KC315, KC410, KC590, KC666, KC677, KC75
1668	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 5!	7xeq2xplus5-no-diagrams	1	2021-05-13 15:09:00	2021-05-13 15:10:00	60.000	0	3	5	5	0.833	6	1.333	3	none (none)	5	1	cancel-var, combine-like-var, divide, division-simple, subtraction-var	1	0	Single-KC	6	0	KC194, KC213, KC351, KC388, KC429, KC555
1669	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 5!	6xeq7plus5x-diagrams-first	1	2021-05-13 15:10:00	2021-05-13 15:11:00	60.000	0	0	1	5	1.000	5	0.200	4	none (none)	5	1	cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	5	0	KC129, KC280, KC346, KC521, KC681
1670	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 5!	7xeq20plus2x-no-diagrams	1	2021-05-13 15:11:00	2021-05-13 15:11:00	0.000	0	0	1	5	1.000	5	0.200	4	none (none)	5	1	cancel-var, combine-like-var, divide, division-simple, subtraction-var	1	0	Single-KC	5	0	KC232, KC288, KC541, KC567, KC673
1671	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	5xeq2xplus15-diagrams-first	1	2021-05-13 15:12:00	2021-05-13 15:12:00	0.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC123, KC175, KC264, KC314, KC339, KC431, KC519, KC558
1672	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	9xeq5xplus8-no-diagrams	1	2021-05-13 15:12:00	2021-05-13 15:12:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-var, combine-like-var, divide, division-simple, subtraction-var	1	0	Single-KC	5	0	KC161, KC165, KC355, KC433, KC464
1673	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	9xeq5xplus8-no-diagrams	2	2021-05-13 15:13:00	2021-05-13 15:13:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-var, combine-like-var, divide, division-simple, subtraction-var	1	0	Single-KC	5	0	KC161, KC165, KC355, KC433, KC464
1674	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	4xeq2xplus6-diagrams-first	1	2021-05-13 15:13:00	2021-05-13 15:16:00	180.000	0	6	30	2	0.400	5	7.200	2	none (none)	4	1	divide, division-complex, selectd-divide, selectd-given-eq	1	0	Single-KC	4	1	KC171, KC182, KC27, KC493
1675	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	4xeq2xplus6-diagrams-first	2	2021-05-13 15:17:00	2021-05-13 15:19:00	120.000	0	0	7	6	1.000	6	1.167	4	none (none)	6	1	cancel-var, combine-like-var, divide, division-complex, selectd-subtract-var, subtraction-var	1	0	Single-KC	6	0	KC27, KC358, KC415, KC453, KC493, KC531
1676	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	6xeq4xplus10-no-diagrams	1	2021-05-13 15:19:00	2021-05-13 15:20:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-var, combine-like-var, divide, division-simple, subtraction-var	1	0	Single-KC	5	0	KC244, KC4, KC480, KC484, KC527
1677	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	6xeq2xplus8-diagrams-first	1	2021-05-13 15:20:00	2021-05-13 15:20:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC18, KC221, KC311, KC35, KC442, KC618, KC68, KC97
1678	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 6!	8xeq2xplus6-no-diagrams	1	2021-05-13 15:20:00	2021-05-13 15:21:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-var, combine-like-var, divide, division-simple, subtraction-var	1	0	Single-KC	5	0	KC162, KC356, KC380, KC440, KC498
1679	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 7!	4xplus1eqxplus10-diagrams-first	1	2021-05-14 15:02:00	2021-05-14 15:07:00	300.000	0	24	23	13	0.929	14	3.357	9	none (none)	12	4	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	10	4	KC197, KC200, KC266, KC336, KC347, KC372, KC50, KC517, KC579, KC663
1680	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 7!	3xplus5eqxplus11-no-diagrams	1	2021-05-14 15:07:00	2021-05-14 15:13:00	360.000	0	8	230	11	0.917	12	19.833	6	none (none)	8	4	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, subtraction-const, subtraction-var	1	0	Single-KC	4	8	KC153, KC438, KC622, KC624
1681	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 7!	6xplus3eqxplus13-diagrams-first	1	2021-05-14 15:13:00	2021-05-14 15:14:00	60.000	0	0	4	11	1.000	11	0.364	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	0	11	.
1682	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 7!	8xplus1eq2xplus13-no-diagrams	1	2021-05-14 15:14:00	2021-05-14 15:27:00	780.000	0	41	13	15	0.938	16	3.375	11	none (none)	9	4	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-complex, division-simple, subtraction-const, subtraction-var	1	0	Single-KC	0	16	.
1683	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 7!	4xplus3eq2xplus7-diagrams-first	1	2021-05-14 15:27:00	2021-05-14 15:28:00	60.000	0	0	0	11	1.000	11	0.000	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	0	11	.
1684	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 7!	5xplus2eq2xplus8-no-diagrams	1	2021-05-14 15:29:00	2021-05-17 15:01:00	257520.000	0	10	6	11	0.917	12	1.333	11	none (none)	8	4	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, subtraction-const, subtraction-var	1	0	Single-KC	0	12	.
1685	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 8!	8xplus3eq5plus6x-diagrams-first	1	2021-05-17 15:01:00	2021-05-17 15:03:00	120.000	0	9	4	13	0.929	14	0.929	12	none (none)	12	3	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	0	14	.
1686	All Data	slowfish	Assignment yellow, ProblemSet Yellow Level 8!	6xplus1eq13plus2x-no-diagrams	1	2021-05-17 15:03:00	2021-05-17 15:08:00	300.000	0	18	8	13	0.929	14	1.857	10	none (none)	9	4	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-complex, division-simple, subtraction-const, subtraction-var	1	0	Single-KC	0	14	.
1687	All Data	slowgoose	Assignment yellow, ProblemSet Yellow Level 1!	xplus2eq6-diagrams-first	1	2021-05-13 15:06:00	2021-05-13 15:07:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC316, KC321, KC369, KC628, KC649
1688	All Data	slowgoose	Assignment yellow, ProblemSet Yellow Level 1!	xplus3eq5-no-diagrams	1	2021-05-13 15:07:00	2021-05-13 15:09:00	120.000	0	4	0	0	0.000	1	4.000	0	none (none)	1	0	subtraction-const	1	0	Single-KC	1	0	KC402
1689	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	xplus2eq6-diagrams-first	1	2021-05-12 16:53:00	2021-05-12 17:00:00	420.000	0	3	17	5	0.833	6	3.333	1	none (none)	5	2	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	6	0	KC316, KC321, KC369, KC42, KC628, KC649
1690	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	xplus3eq5-no-diagrams	1	2021-05-12 17:00:00	2021-05-12 17:02:00	120.000	0	2	1	3	0.750	4	0.750	2	none (none)	3	2	cancel-const, combine-like-const, subtraction-const	1	0	Single-KC	4	0	KC179, KC320, KC402, KC64
1691	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	xplus3eq8-diagrams-first	1	2021-05-12 17:05:00	2021-05-12 17:06:00	60.000	0	0	2	5	1.000	5	0.400	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC220, KC362, KC482, KC569, KC570
1692	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	xplus6eq8-no-diagrams	1	2021-05-12 17:06:00	2021-05-12 17:07:00	60.000	0	0	0	3	1.000	3	0.000	3	none (none)	3	1	cancel-const, combine-like-const, subtraction-const	1	0	Single-KC	3	0	KC411, KC460, KC466
1693	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	1plusxeq7-diagrams-first	1	2021-05-12 17:07:00	2021-05-12 17:07:00	0.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC110, KC392, KC516, KC623, KC639
1694	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	2plusxeq9-no-diagrams	1	2021-05-12 17:07:00	2021-05-12 17:08:00	60.000	0	0	0	3	1.000	3	0.000	3	none (none)	3	1	cancel-const, combine-like-const, subtraction-const	1	0	Single-KC	3	0	KC10, KC169, KC341
1695	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	5plusxeq7-diagrams-first	1	2021-05-12 17:08:00	2021-05-12 17:08:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC135, KC14, KC267, KC342, KC683
1696	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 1!	4plusxeq9-no-diagrams	1	2021-05-12 17:09:00	2021-05-12 17:09:00	0.000	0	0	0	3	1.000	3	0.000	3	none (none)	3	1	cancel-const, combine-like-const, subtraction-const	1	0	Single-KC	3	0	KC278, KC368, KC514
1697	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 2!	8eqxplus3-diagrams-first	1	2021-05-12 17:10:00	2021-05-12 17:10:00	0.000	0	0	2	4	1.000	4	0.500	3	none (none)	5	0	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	4	0	KC237, KC300, KC645, KC682
1698	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 2!	8eqxplus3-diagrams-first	2	2021-05-13 16:33:00	2021-05-13 16:33:00	0.000	0	0	0	1	1.000	1	0.000	1	none (none)	0	1	.	1	0	Single-KC	1	0	KC522
1699	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 2!	3eqxplus1-no-diagrams	1	2021-05-13 16:34:00	2021-05-13 16:34:00	0.000	0	0	0	3	1.000	3	0.000	3	none (none)	3	1	cancel-const, combine-like-const, subtraction-const	1	0	Single-KC	3	0	KC30, KC553, KC601
1700	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 2!	9eq4plusx-diagrams-first	1	2021-05-13 16:34:00	2021-05-13 16:34:00	0.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC188, KC242, KC247, KC297, KC510
1701	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 2!	10eq5plusx-no-diagrams	1	2021-05-13 16:35:00	2021-05-13 16:35:00	0.000	0	0	0	3	1.000	3	0.000	3	none (none)	3	1	cancel-const, combine-like-const, subtraction-const	1	0	Single-KC	3	0	KC222, KC389, KC400
1702	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 3!	2xplus3eq7-diagrams-first	1	2021-05-13 16:36:00	2021-05-13 16:37:00	60.000	0	0	3	8	1.000	8	0.375	6	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC177, KC189, KC268, KC271, KC309, KC421, KC486, KC609
1703	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 3!	3xplus1eq10-no-diagrams	1	2021-05-13 16:37:00	2021-05-13 16:38:00	60.000	0	0	8	5	1.000	5	1.600	2	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC106, KC168, KC497, KC534, KC635
1704	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 3!	4xplus1eq9-diagrams-first	1	2021-05-13 16:38:00	2021-05-13 16:39:00	60.000	0	0	4	8	1.000	8	0.500	7	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC2, KC233, KC239, KC255, KC290, KC33, KC533, KC93
1705	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 3!	3xplus2eq8-no-diagrams	1	2021-05-13 16:39:00	2021-05-13 16:40:00	60.000	0	0	8	5	1.000	5	1.600	3	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC178, KC393, KC395, KC412, KC597
1706	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 3!	3xplus8eq17-diagrams-first	1	2021-05-13 16:40:00	2021-05-13 16:41:00	60.000	0	0	5	8	1.000	8	0.625	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC157, KC193, KC212, KC363, KC44, KC473, KC653, KC72
1707	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 3!	4xplus3eq11-no-diagrams	1	2021-05-13 16:41:00	2021-05-13 16:42:00	60.000	0	0	6	5	1.000	5	1.200	4	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC145, KC296, KC423, KC454, KC76
1708	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 4!	1plus2xeq5-diagrams-first	1	2021-05-13 16:43:00	2021-05-13 16:44:00	60.000	0	0	6	8	1.000	8	0.750	6	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC121, KC21, KC294, KC335, KC376, KC39, KC424, KC675
1709	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 4!	7plus2xeq11-no-diagrams	1	2021-05-13 16:44:00	2021-05-13 16:44:00	0.000	0	0	2	5	1.000	5	0.400	4	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC383, KC399, KC432, KC478, KC81
1710	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 4!	9eq2xplus5-diagrams-first	1	2021-05-14 16:32:00	2021-05-14 16:32:00	0.000	0	0	7	8	1.000	8	0.875	6	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC456, KC571, KC572, KC585, KC602, KC621, KC638, KC87
1711	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 4!	15eq4xplus3-no-diagrams	1	2021-05-14 16:33:00	2021-05-14 16:33:00	0.000	0	0	4	5	1.000	5	0.800	5	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC166, KC186, KC281, KC63, KC78
1712	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 4!	19eq3xplus4-diagrams-first	1	2021-05-14 16:33:00	2021-05-14 16:34:00	60.000	0	0	3	8	1.000	8	0.375	7	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC155, KC199, KC29, KC37, KC448, KC477, KC642, KC647
1713	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 4!	15eq4xplus7-no-diagrams	1	2021-05-14 16:34:00	2021-05-14 16:35:00	60.000	0	0	8	5	1.000	5	1.600	4	none (none)	5	1	cancel-const, combine-like-const, divide, division-simple, subtraction-const	1	0	Single-KC	5	0	KC134, KC217, KC348, KC7, KC77
1714	All Data	slowkoala	Assignment yellow, ProblemSet Yellow Level 4!	7eq5plus2x-diagrams-first	1	2021-05-14 16:36:00	2021-05-14 16:36:00	0.000	0	0	18	8	1.000	8	2.250	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC207, KC231, KC236, KC261, KC31, KC445, KC654, KC674
